date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Temp,Humidity,pcr_test
2021/7/15,-11.57142857,5.571428571,-12.71428571,-21.85714286,-10,5.571428571,25.45714286,86,63030.71429
2021/7/16,-11,6.142857143,-10.42857143,-21.71428571,-10,5.428571429,26.05714286,82.71428571,63779.85714
2021/7/17,-11.14285714,6,-9.142857143,-21.42857143,-9.571428571,5.142857143,26.11428571,81,63687
2021/7/18,-11.28571429,6.142857143,-8,-21.14285714,-9.714285714,5.142857143,26.6,78.85714286,63650
2021/7/19,-11.14285714,6.285714286,-7.285714286,-21.28571429,-9.714285714,5,27.08571429,77.85714286,64325.71429
2021/7/20,-10.57142857,6.714285714,-7,-21.28571429,-9.571428571,4.857142857,27.55714286,76.57142857,58906.71429
2021/7/21,-9.428571429,7.714285714,-6.142857143,-20.71428571,-9.571428571,4.714285714,28,74.85714286,59648
2021/7/22,-6.857142857,8.285714286,-1.571428571,-22.85714286,-16.14285714,6.142857143,28.28571429,73.28571429,55375.42857
2021/7/23,-5.142857143,8.714285714,3.285714286,-25.42857143,-23.14285714,8,28.38571429,72.42857143,51618.42857
2021/7/24,-5.571428571,8.428571429,3.571428571,-25.57142857,-24.57142857,8.285714286,28.54285714,72.14285714,49993.57143
2021/7/25,-6.285714286,8.285714286,3.285714286,-25.57142857,-24.71428571,8.285714286,28.6,71.28571429,48824.85714
2021/7/26,-6.142857143,8.714285714,3.857142857,-25.42857143,-25,8.285714286,28.35714286,70,52565.57143
2021/7/27,-6.857142857,8,2.857142857,-26.14285714,-25.57142857,8.571428571,27.8,71.71428571,56334.28571
2021/7/28,-7.857142857,7.428571429,2.285714286,-27,-25.85714286,8.857142857,27.7,73,58786.42857
2021/7/29,-10.71428571,6.428571429,-2,-25.42857143,-19.71428571,7.571428571,27.61428571,74.42857143,66095.57143
2021/7/30,-12.57142857,6,-7.142857143,-23.28571429,-13.14285714,5.857142857,27.24285714,77.57142857,71636
2021/7/31,-12.71428571,6.142857143,-8.571428571,-23.85714286,-11.57142857,5.857142857,27.1,78.28571429,79579
2021/8/1,-12.57142857,6.285714286,-9.571428571,-24.71428571,-11.28571429,6,27.12857143,79.14285714,82286.14286
2021/8/2,-12.71428571,6.142857143,-10.28571429,-25.14285714,-11.42857143,6.142857143,27.28571429,81.14285714,83713.71429
2021/8/3,-12.57142857,6.428571429,-9.714285714,-25.14285714,-11.57142857,6.142857143,27.87142857,80.57142857,82401.42857
2021/8/4,-12.71428571,6.428571429,-9.714285714,-25.42857143,-11.85714286,6.142857143,28.12857143,80.14285714,84409.28571
2021/8/5,-12.85714286,6.857142857,-9.857142857,-25.71428571,-12.14285714,6.285714286,28.31428571,79.42857143,88134.28571
2021/8/6,-13,7,-9.428571429,-26,-12.42857143,6.428571429,28.78571429,76.85714286,91524.71429
2021/8/7,-13.42857143,6.857142857,-10.28571429,-26.14285714,-12.71428571,6.428571429,28.84285714,78,89210.57143
2021/8/8,-14,6,-12,-26.57142857,-13.42857143,6.571428571,28.44285714,81,89958.71429
2021/8/9,-12.57142857,5.571428571,-12.28571429,-30.14285714,-20.57142857,8.714285714,28.37142857,81.57142857,79000.28571
2021/8/10,-11.28571429,6.714285714,-10.85714286,-30.42857143,-22.28571429,9,28.65714286,78.42857143,85216.28571
2021/8/11,-9.857142857,7.571428571,-8.714285714,-30.85714286,-24.57142857,9.571428571,28.61428571,76.28571429,89255.28571
2021/8/12,-8.428571429,8,-9.142857143,-32,-28.28571429,10.57142857,28.17142857,77.71428571,88668
2021/8/13,-7.714285714,7.857142857,-12.42857143,-34,-34,12.42857143,27.22857143,80.85714286,91794.71429
2021/8/14,-8.714285714,6.571428571,-16.28571429,-35.85714286,-38.57142857,13.42857143,26.42857143,83,93216.71429
2021/8/15,-9.142857143,6.714285714,-17.57142857,-36.28571429,-39.57142857,13.57142857,25.48571429,83.42857143,96216.85714
2021/8/16,-10.14285714,7.285714286,-18.71428571,-33.85714286,-35.42857143,12.42857143,24.42857143,85.42857143,107038.7143
2021/8/17,-12.28571429,5.571428571,-22.85714286,-34.28571429,-34.42857143,12.57142857,23.38571429,90.85714286,105810.2857
2021/8/18,-14.42857143,4.571428571,-26.85714286,-34.57142857,-32.42857143,12.42857143,23.07142857,94,106186.7143
2021/8/19,-16.57142857,3.571428571,-27.42857143,-34,-28.71428571,11.57142857,23.42857143,92.57142857,123562.8571
2021/8/20,-18,3.714285714,-25.14285714,-32.57142857,-23,10,24.31428571,88.85714286,108518.2857
2021/8/21,-17.42857143,5,-21.14285714,-31.42857143,-18.42857143,9.285714286,25.11428571,85.28571429,113066.5714
2021/8/22,-17.42857143,5.285714286,-19.28571429,-31.42857143,-17,9.285714286,26.42857143,81.85714286,111990.8571
2021/8/23,-18.57142857,4.857142857,-18.28571429,-31,-14.28571429,8.571428571,27.31428571,79.85714286,116097.5714
2021/8/24,-18.28571429,5.428571429,-15.57142857,-30.71428571,-13.71428571,8.285714286,27.85714286,77.28571429,122335.4286
2021/8/25,-18,5.857142857,-14.57142857,-30.42857143,-13.57142857,8.142857143,28.2,76.28571429,124243.2857
2021/8/26,-17.85714286,6.285714286,-14.14285714,-30.28571429,-13.57142857,8.142857143,28.48571429,76.42857143,111820.1429
2021/8/27,-17.85714286,6.142857143,-14,-30.28571429,-13.57142857,8.142857143,28.67142857,76.85714286,132502.4286
2021/8/28,-17.57142857,6.428571429,-13.85714286,-30.14285714,-14,8.142857143,28.94285714,77,130159
2021/8/29,-17.28571429,6.857142857,-12.85714286,-29.85714286,-14,8,28.94285714,76.42857143,131764.2857
2021/8/30,-17.14285714,7.142857143,-13,-29.85714286,-13.85714286,8,29.27142857,75.71428571,135172.5714
2021/8/31,-17.14285714,7.285714286,-13.71428571,-29.85714286,-13.42857143,8,29.18571429,75.42857143,128557.1429
2021/9/1,-17.71428571,6.857142857,-14.57142857,-29.85714286,-13,8,27.94285714,78.14285714,129180.4286
2021/9/2,-18.57142857,5.714285714,-17.57142857,-30,-12.85714286,8.142857143,26.35714286,81.57142857,125702.5714
2021/9/3,-19.14285714,5,-20.14285714,-30,-12.71428571,8.285714286,24.88571429,85.14285714,129463.1429
2021/9/4,-19.28571429,4.428571429,-22.71428571,-30.42857143,-12.57142857,8.428571429,23.57142857,88.14285714,128104.8571
2021/9/5,-18.85714286,4.571428571,-22.71428571,-30.42857143,-12.57142857,8.571428571,22.5,90.28571429,127938.5714
2021/9/6,-19.14285714,4.142857143,-22.85714286,-30.28571429,-12.42857143,8.571428571,21.17142857,91.28571429,123856.4286
2021/9/7,-19.14285714,4,-21.42857143,-30,-12.57142857,8.571428571,20.24285714,90.57142857,124010.5714
2021/9/8,-19,3.571428571,-21.28571429,-30,-12.71428571,8.571428571,20.18571429,88.85714286,121822.5714
2021/9/9,-18.42857143,4,-19.57142857,-29.71428571,-12.57142857,8.428571429,20.34285714,88.42857143,121745.5714
2021/9/10,-17.57142857,4.857142857,-16.14285714,-29.28571429,-12.42857143,8.142857143,21.07142857,85.85714286,113937.7143
2021/9/11,-17,5.285714286,-13.42857143,-28.71428571,-12.71428571,8,21.7,84.14285714,112612.5714
2021/9/12,-17,4.857142857,-13.85714286,-28.57142857,-12.71428571,7.857142857,22.18571429,84.42857143,109508.4286
2021/9/13,-16.71428571,5,-13,-28.28571429,-12.71428571,7.714285714,22.94285714,82.28571429,108131.1429
2021/9/14,-17,4.428571429,-15,-28.14285714,-12.71428571,7.714285714,23.28571429,84.14285714,105774.5714
2021/9/15,-16.28571429,5.285714286,-13.42857143,-27.71428571,-12.57142857,7.571428571,23.65714286,84,101947.7143
2021/9/16,-15.71428571,6.142857143,-11.14285714,-27.28571429,-12.42857143,7.428571429,23.91428571,80.85714286,98543.85714
2021/9/17,-16.14285714,5.714285714,-13,-27.28571429,-12.57142857,7.571428571,23.55714286,80.42857143,101857.2857
2021/9/18,-17,4.571428571,-16.28571429,-27.85714286,-12.42857143,7.714285714,23.37142857,82.28571429,99167.57143
2021/9/19,-15.85714286,5.285714286,-11.57142857,-25.85714286,-12.42857143,7.285714286,23.3,80.14285714,98543.28571
2021/9/20,-12.42857143,6.428571429,-4.428571429,-27.85714286,-19.42857143,8.714285714,22.9,79.85714286,85198.71429
2021/9/21,-11.85714286,7.285714286,-1.571428571,-27.42857143,-19.14285714,8.428571429,22.88571429,78.57142857,83310.85714
2021/9/22,-11.85714286,6.857142857,-1.571428571,-27.14285714,-18.85714286,8.142857143,23.17142857,79,81392.28571
2021/9/23,-9.571428571,7,3,-29.57142857,-25.28571429,9.714285714,23.78571429,79.42857143,74418
2021/9/24,-8.714285714,7.571428571,5.714285714,-29.14285714,-25.28571429,9.428571429,24.22857143,77.14285714,69702.57143
2021/9/25,-7.857142857,8.857142857,10.85714286,-27.71428571,-24.57142857,9,24,73.57142857,69114.28571
2021/9/26,-8.857142857,8.142857143,6.428571429,-29.14285714,-24.42857143,9.285714286,23.42857143,73.85714286,67359.42857
2021/9/27,-11.85714286,7.142857143,0.142857143,-26.71428571,-17.28571429,7.714285714,23.1,74.71428571,75093.57143
2021/9/28,-11.57142857,7,-0.285714286,-26.71428571,-17.28571429,7.714285714,22.87142857,74.42857143,73904.42857
2021/9/29,-11.57142857,7.142857143,0.428571429,-26.85714286,-17.42857143,7.857142857,22.44285714,73.42857143,72657.42857
2021/9/30,-13.57142857,7.285714286,-5,-24.14285714,-10.71428571,6.142857143,21.95714286,74.28571429,75502.28571
2021/10/1,-14.85714286,5.428571429,-8.571428571,-24.85714286,-10.57142857,6.428571429,21.04285714,78.42857143,67728.14286
2021/10/2,-14,5.571428571,-8,-24.28571429,-10.57142857,6.285714286,21.01428571,79,67534
2021/10/3,-13.14285714,6,-4.285714286,-23.14285714,-10.28571429,6.142857143,21.32857143,78.85714286,66646.57143
2021/10/4,-13,5.857142857,-4.142857143,-22.71428571,-10,6,21.81428571,79.14285714,64516.28571
2021/10/5,-12.71428571,5.857142857,-3.857142857,-22.28571429,-9.857142857,5.857142857,22.21428571,79.42857143,62202.57143
2021/10/6,-12.28571429,5.714285714,-3.428571429,-21.71428571,-9.714285714,5.714285714,22.34285714,78.85714286,59788.42857
2021/10/7,-12.14285714,4.857142857,-2,-21.28571429,-9.714285714,5.571428571,22.07142857,78.42857143,58615.42857
2021/10/8,-10.57142857,6.285714286,1.714285714,-19.85714286,-9.428571429,5,22.81428571,76.14285714,56640.85714
2021/10/9,-10.42857143,6.142857143,2.142857143,-19.42857143,-10,5,22.92857143,77,55892
2021/10/10,-10.28571429,6.142857143,1.857142857,-19,-10.14285714,4.857142857,22.94285714,77.71428571,56291.85714
2021/10/11,-10.14285714,6.142857143,1.857142857,-19,-10.42857143,5,23.01428571,78.14285714,55429.85714
2021/10/12,-10.42857143,5.714285714,0.285714286,-19,-10.42857143,5.142857143,22.52857143,80.28571429,54839.14286
2021/10/13,-10.85714286,5,-2.285714286,-19,-10.42857143,5.285714286,21.75714286,83.57142857,53373.14286
2021/10/14,-10.57142857,5.142857143,-1.571428571,-18.85714286,-10.42857143,5.285714286,21.44285714,83.85714286,55436.71429
2021/10/15,-9.857142857,5.714285714,-1.142857143,-18.57142857,-10.42857143,5.142857143,20.94285714,84.57142857,55035.85714
2021/10/16,-9.714285714,5.571428571,-2.571428571,-18.57142857,-10,5,20.7,85.57142857,54121
2021/10/17,-9.857142857,5,-7,-19.42857143,-10.14285714,5.142857143,19.77142857,86.14285714,53393.71429
2021/10/18,-9.428571429,5,-6.571428571,-19.28571429,-9.857142857,5,18.28571429,83,52457.42857
2021/10/19,-9,4.857142857,-6.285714286,-19.14285714,-9.857142857,5,17.28571429,80.85714286,51556.42857
2021/10/20,-8,5.714285714,-4.285714286,-18.85714286,-9.714285714,4.857142857,17.1,75.85714286,52963.71429
2021/10/21,-7.571428571,5.714285714,-5.142857143,-18.71428571,-9.571428571,4.857142857,16.57142857,71.42857143,49242.42857
2021/10/22,-8.142857143,4.714285714,-7.571428571,-18.85714286,-9.571428571,5,15.21428571,73.14285714,44020.71429
2021/10/23,-7.571428571,5,-6.285714286,-18.28571429,-9.857142857,5,14.15714286,69.28571429,44104.85714
2021/10/24,-6.714285714,5.714285714,-0.714285714,-16.85714286,-9.571428571,4.714285714,13.82857143,66.28571429,44245.71429
2021/10/25,-6.571428571,5.714285714,-2.714285714,-16.57142857,-9.571428571,4.714285714,13.88571429,68,45301.28571
2021/10/26,-5.857142857,6.285714286,-1.857142857,-16.28571429,-9.428571429,4.571428571,14.1,69.42857143,45515.14286
2021/10/27,-5.714285714,6.142857143,-1.428571429,-16,-9.285714286,4.428571429,13.87142857,73.57142857,43981.14286
2021/10/28,-5.285714286,6.285714286,-0.571428571,-15.71428571,-9.142857143,4.285714286,14.18571429,75.14285714,45132
2021/10/29,-4.428571429,6.857142857,1.714285714,-15.28571429,-8.857142857,4.142857143,14.77142857,69.57142857,50094.42857
2021/10/30,-4,7.142857143,3,-14.85714286,-8.285714286,4,14.9,69.28571429,49996.85714
2021/10/31,-3.571428571,7.428571429,0.857142857,-15.14285714,-8.142857143,4,14.92857143,71.71428571,49601.57143
2021/11/1,-3.714285714,7.428571429,2.857142857,-15.14285714,-7.857142857,3.857142857,15.32857143,73.28571429,48232.42857
2021/11/2,-3.285714286,7.428571429,3.857142857,-14.85714286,-7.571428571,3.714285714,15.71428571,72.28571429,48754.14286
2021/11/3,-0.571428571,8,11,-17.28571429,-14.42857143,5.428571429,16.08571429,68,43840.57143
2021/11/4,-1.142857143,7.857142857,11.14285714,-17.14285714,-14.28571429,5.428571429,15.78571429,67.28571429,44205.42857
2021/11/5,-1.571428571,7.714285714,11.57142857,-17.14285714,-14.14285714,5.428571429,15.78571429,68.42857143,43694.71429
2021/11/6,-2.285714286,7.142857143,11.28571429,-17.28571429,-14,5.428571429,15.84285714,69.14285714,42677.57143
2021/11/7,-3.142857143,6.571428571,13.28571429,-17,-14.28571429,5.571428571,16.14285714,68.14285714,42769.42857
2021/11/8,-3.285714286,6.428571429,12.57142857,-17,-14.28571429,5.714285714,16.08571429,67.85714286,43214.71429
2021/11/9,-4.857142857,5.285714286,8.571428571,-17.42857143,-14.57142857,6,15.85714286,70.85714286,42314.14286
2021/11/10,-7.428571429,4.857142857,0.857142857,-14.85714286,-7.714285714,4.285714286,15.7,70.71428571,48622.85714
2021/11/11,-7.142857143,4.857142857,-0.142857143,-14.85714286,-7.857142857,4.285714286,15.68571429,69.57142857,47557.28571
2021/11/12,-6.857142857,4.714285714,-1.285714286,-14.85714286,-7.857142857,4.285714286,15.57142857,68.28571429,48651.57143
2021/11/13,-6.428571429,4.857142857,-1.714285714,-14.71428571,-8.571428571,4.285714286,15.31428571,66.71428571,48768.42857
2021/11/14,-6.142857143,4.857142857,-2,-14.42857143,-8.571428571,4.142857143,15.07142857,65.14285714,49092
2021/11/15,-5.571428571,5.142857143,-1,-14.14285714,-8.571428571,4,14.77142857,62,48551.85714
2021/11/16,-4.571428571,6.142857143,3,-13.71428571,-8.285714286,3.714285714,14.5,57.28571429,48223.85714
2021/11/17,-4.571428571,5.857142857,4.571428571,-13.57142857,-8.285714286,3.714285714,14.14285714,57.28571429,46827.85714
2021/11/18,-4.571428571,5.857142857,5.285714286,-13.42857143,-8.285714286,3.714285714,13.74285714,60.57142857,46710.42857
2021/11/19,-4.285714286,6,6.571428571,-13,-8.142857143,3.571428571,13.45714286,63.57142857,45551.14286
2021/11/20,-4,6.285714286,7.142857143,-12.42857143,-7.571428571,3.428571429,13.47142857,65.57142857,45093.42857
2021/11/21,-3.857142857,6.142857143,6.714285714,-12,-7.571428571,3.428571429,13.25714286,68.57142857,44544.28571
2021/11/22,-3.571428571,5.285714286,2.571428571,-12.28571429,-8.428571429,3.714285714,13.14285714,74.42857143,43823.71429
2021/11/23,-0.428571429,5.857142857,5.714285714,-15,-15.57142857,5.571428571,12.9,73.28571429,40441.57143
2021/11/24,-0.714285714,5.857142857,4,-15,-15.28571429,5.428571429,12.6,71.57142857,40219.28571
2021/11/25,-0.428571429,6.142857143,3.428571429,-14.85714286,-15.14285714,5.428571429,12.55714286,68.57142857,39680
2021/11/26,-0.428571429,6.285714286,2.428571429,-15,-15.14285714,5.428571429,12.48571429,66.57142857,40112.85714
2021/11/27,-0.714285714,5.857142857,-0.142857143,-15.71428571,-15.14285714,5.714285714,11.97142857,63.57142857,41075.14286
